Team	Year	Kicker	Distance	Success
HOU	2010	Rackers	24	1
HOU	2010	Rackers	38	1
HOU	2010	Rackers	22	1
HOU	2010	Rackers	35	1
HOU	2010	Rackers	33	1
HOU	2010	Rackers	48	1
HOU	2010	Rackers	52	0
HOU	2010	Rackers	24	1
HOU	2010	Rackers	42	1
HOU	2010	Rackers	37	1
HOU	2010	Rackers	34	1
HOU	2010	Rackers	54	1
HOU	2010	Rackers	57	1
HOU	2010	Rackers	26	1
HOU	2010	Rackers	33	1
DET	2010	Rayner	25	1
DET	2010	Rayner	49	0
DET	2010	Rayner	45	1
DET	2010	Rayner	47	1
DET	2010	Rayner	44	1
DET	2010	Rayner	46	0
DET	2010	Rayner	50	1
DET	2010	Rayner	25	1
DET	2010	Rayner	48	0
DET	2010	Rayner	41	1
DET	2010	Rayner	28	1
DET	2010	Rayner	34	1
DET	2010	Rayner	39	1
DET	2010	Rayner	47	1
DET	2010	Rayner	55	1
DET	2010	Rayner	37	1
PIT	2010	Reed	52	1
PIT	2010	Reed	55	0
PIT	2010	Reed	36	1
PIT	2010	Reed	34	1
PIT	2010	Reed	40	0
PIT	2010	Reed	36	1
PIT	2010	Reed	34	1
PIT	2010	Reed	25	1
PIT	2010	Reed	27	1
PIT	2010	Reed	24	1
PIT	2010	Reed	49	0
PIT	2010	Reed	45	0
PIT	2010	Reed	22	1
PIT	2010	Reed	39	1
PIT	2010	Reed	18	1
PIT	2010	Reed	19	1
PIT	2010	Reed	51	0
PIT	2010	Reed	25	1
PIT	2010	Reed	53	1
PIT	2010	Reed	46	0
PIT	2010	Reed	22	1
PIT	2010	Reed	26	0
SF	2010	Reed	44	1
SF	2010	Reed	26	1
SF	2010	Reed	23	1
SF	2010	Reed	33	1
SF	2010	Reed	44	1
SF	2010	Reed	22	1
SF	2010	Reed	36	1
SF	2010	Reed	34	0
SF	2010	Reed	47	1
SF	2010	Reed	39	1
JAC	2010	Scobee	45	1
JAC	2010	Scobee	44	1
JAC	2010	Scobee	48	1
JAC	2010	Scobee	51	1
JAC	2010	Scobee	59	1
JAC	2010	Scobee	49	1
JAC	2010	Scobee	49	1
JAC	2010	Scobee	34	1
JAC	2010	Scobee	40	1
JAC	2010	Scobee	46	1
JAC	2010	Scobee	33	1
JAC	2010	Scobee	35	1
JAC	2010	Scobee	18	1
JAC	2010	Scobee	38	1
JAC	2010	Scobee	39	0
JAC	2010	Scobee	43	0
JAC	2010	Scobee	47	1
JAC	2010	Scobee	22	1
JAC	2010	Scobee	42	1
JAC	2010	Scobee	26	1
JAC	2010	Scobee	49	0
JAC	2010	Scobee	48	0
JAC	2010	Scobee	19	1
JAC	2010	Scobee	22	1
JAC	2010	Scobee	44	0
JAC	2010	Scobee	34	1
JAC	2010	Scobee	39	1
JAC	2010	Scobee	46	0
CIN	2010	Stitser	29	1
CIN	2010	Stitser	23	1
CIN	2010	Stitser	47	1
CIN	2010	Stitser	25	1
CIN	2010	Stitser	39	1
CIN	2010	Stitser	34	1
CIN	2010	Stitser	20	1
CIN	2010	Stitser	29	0
KC	2010	Succop	35	1
KC	2010	Succop	26	1
KC	2010	Succop	23	1
KC	2010	Succop	38	0
KC	2010	Succop	32	1
KC	2010	Succop	45	1
KC	2010	Succop	35	1
KC	2010	Succop	43	1
KC	2010	Succop	51	0
KC	2010	Succop	24	1
KC	2010	Succop	28	1
KC	2010	Succop	39	0
KC	2010	Succop	35	1
KC	2010	Succop	43	1
KC	2010	Succop	25	1
KC	2010	Succop	52	0
KC	2010	Succop	40	1
KC	2010	Succop	23	1
KC	2010	Succop	43	0
KC	2010	Succop	47	1
KC	2010	Succop	53	1
KC	2010	Succop	38	1
KC	2010	Succop	35	1
KC	2010	Succop	48	0
KC	2010	Succop	42	1
KC	2010	Succop	30	1
PIT	2010	Suisham	45	1
PIT	2010	Suisham	46	1
PIT	2010	Suisham	48	1
PIT	2010	Suisham	41	1
PIT	2010	Suisham	45	1
PIT	2010	Suisham	19	1
PIT	2010	Suisham	23	1
PIT	2010	Suisham	35	1
PIT	2010	Suisham	41	1
PIT	2010	Suisham	42	1
PIT	2010	Suisham	26	1
PIT	2010	Suisham	29	1
PIT	2010	Suisham	41	0
PIT	2010	Suisham	41	1
PIT	2010	Suisham	24	1
PIT	2010	Suisham	43	0
PIT	2010	Suisham	35	1
PIT	2010	Suisham	20	1
PIT	2010	Suisham	33	1
PIT	2010	Suisham	52	0
NYG	2010	Tynes	32	1
NYG	2010	Tynes	53	0
NYG	2010	Tynes	50	1
NYG	2010	Tynes	44	0
NYG	2010	Tynes	22	1
NYG	2010	Tynes	38	0
NYG	2010	Tynes	45	1
NYG	2010	Tynes	42	1
NYG	2010	Tynes	53	1
NYG	2010	Tynes	26	1
NYG	2010	Tynes	25	1
NYG	2010	Tynes	20	1
NYG	2010	Tynes	43	1
NYG	2010	Tynes	25	1
NYG	2010	Tynes	24	1
NYG	2010	Tynes	22	1
NYG	2010	Tynes	29	1
NYG	2010	Tynes	28	1
NYG	2010	Tynes	28	1
NYG	2010	Tynes	25	1
NYG	2010	Tynes	38	1
NYG	2010	Tynes	20	1
NYG	2010	Tynes	39	0
IND	2010	Vinatieri	20	1
IND	2010	Vinatieri	38	1
IND	2010	Vinatieri	38	1
IND	2010	Vinatieri	33	1
IND	2010	Vinatieri	20	1
IND	2010	Vinatieri	24	1
IND	2010	Vinatieri	47	1
IND	2010	Vinatieri	42	1
IND	2010	Vinatieri	38	0
IND	2010	Vinatieri	43	1
IND	2010	Vinatieri	48	0
IND	2010	Vinatieri	33	1
IND	2010	Vinatieri	48	1
IND	2010	Vinatieri	23	1
IND	2010	Vinatieri	36	1
IND	2010	Vinatieri	37	1
IND	2010	Vinatieri	28	1
IND	2010	Vinatieri	47	1
IND	2010	Vinatieri	23	1
IND	2010	Vinatieri	21	1
IND	2010	Vinatieri	28	1
IND	2010	Vinatieri	47	1
IND	2010	Vinatieri	34	1
IND	2010	Vinatieri	37	1
IND	2010	Vinatieri	30	1
IND	2010	Vinatieri	48	1
IND	2010	Vinatieri	44	1
IND	2010	Vinatieri	43	1
IND	2010	Vinatieri	47	1
IND	2010	Vinatieri	32	1
IND	2010	Vinatieri	50	1
DAL	2015	Bailey	21	1
DAL	2015	Bailey	32	1
DAL	2015	Bailey	20	1
DAL	2015	Bailey	28	1
DAL	2015	Bailey	30	1
DAL	2015	Bailey	38	1
DAL	2015	Bailey	51	1
DAL	2015	Bailey	23	1
DAL	2015	Bailey	30	1
DAL	2015	Bailey	48	1
DAL	2015	Bailey	33	1
DAL	2015	Bailey	35	1
DAL	2015	Bailey	52	1
DAL	2015	Bailey	27	1
DAL	2015	Bailey	41	1
DAL	2015	Bailey	44	1
DAL	2015	Bailey	42	1
DAL	2015	Bailey	53	1
DAL	2015	Bailey	48	0
DAL	2015	Bailey	30	1
DAL	2015	Bailey	21	1
DAL	2015	Bailey	48	1
DAL	2015	Bailey	38	1
DAL	2015	Bailey	34	1
DAL	2015	Bailey	20	1
DAL	2015	Bailey	54	1
DAL	2015	Bailey	27	1
DAL	2015	Bailey	38	1
DAL	2015	Bailey	50	1
DAL	2015	Bailey	46	1
DAL	2015	Bailey	50	0
DAL	2015	Bailey	22	1
TB	2015	Barth	35	1
TB	2015	Barth	45	1
TB	2015	Barth	47	1
TB	2015	Barth	22	1
TB	2015	Barth	45	1
TB	2015	Barth	21	1
TB	2015	Barth	38	1
TB	2015	Barth	23	1
TB	2015	Barth	31	1
TB	2015	Barth	25	1
TB	2015	Barth	28	1
TB	2015	Barth	43	0
TB	2015	Barth	21	1
TB	2015	Barth	53	1
TB	2015	Barth	52	1
TB	2015	Barth	46	0
TB	2015	Barth	28	1
TB	2015	Barth	38	1
TB	2015	Barth	30	1
TB	2015	Barth	54	0
TB	2015	Barth	23	1
TB	2015	Barth	39	1
TB	2015	Barth	47	0
TB	2015	Barth	53	1
TB	2015	Barth	32	1
TB	2015	Barth	24	1
TB	2015	Barth	52	0
TB	2015	Barth	39	1
PIT	2015	Boswell	47	1
PIT	2015	Boswell	47	1
PIT	2015	Boswell	48	1
PIT	2015	Boswell	51	1
PIT	2015	Boswell	28	1
PIT	2015	Boswell	24	1
PIT	2015	Boswell	36	1
PIT	2015	Boswell	32	1
PIT	2015	Boswell	34	1
PIT	2015	Boswell	38	1
PIT	2015	Boswell	41	0
PIT	2015	Boswell	18	1
PIT	2015	Boswell	24	1
PIT	2015	Boswell	34	1
PIT	2015	Boswell	25	1
PIT	2015	Boswell	44	1
PIT	2015	Boswell	25	1
PIT	2015	Boswell	22	1
PIT	2015	Boswell	29	1
PIT	2015	Boswell	51	1
PIT	2015	Boswell	47	0
PIT	2015	Boswell	42	1
PIT	2015	Boswell	42	1
PIT	2015	Boswell	47	1
PIT	2015	Boswell	45	1
PIT	2015	Boswell	31	1
PIT	2015	Boswell	24	1
PIT	2015	Boswell	41	1
PIT	2015	Boswell	34	1
PIT	2015	Boswell	48	0
PIT	2015	Boswell	39	1
PIT	2015	Boswell	21	1
PIT	2015	Boswell	39	1
PIT	2015	Boswell	30	1
PIT	2015	Boswell	34	1
PIT	2015	Boswell	35	1
PIT	2015	Boswell	43	1
PIT	2015	Boswell	28	1
PIT	2015	Boswell	47	1
TB	2015	Brindza	55	1
TB	2015	Brindza	52	0
TB	2015	Brindza	35	1
TB	2015	Brindza	22	1
TB	2015	Brindza	30	1
TB	2015	Brindza	58	1
TB	2015	Brindza	41	0
TB	2015	Brindza	33	0
TB	2015	Brindza	57	0
TB	2015	Brindza	42	1
TB	2015	Brindza	29	0
TB	2015	Brindza	43	0
NYG	2015	Brown	50	1
NYG	2015	Brown	40	1
NYG	2015	Brown	30	1
NYG	2015	Brown	19	1
NYG	2015	Brown	38	1
NYG	2015	Brown	44	1
NYG	2015	Brown	35	1
NYG	2015	Brown	36	1
NYG	2015	Brown	48	1
NYG	2015	Brown	47	1
NYG	2015	Brown	22	1
NYG	2015	Brown	41	1
NYG	2015	Brown	24	1
NYG	2015	Brown	47	1
NYG	2015	Brown	34	1
NYG	2015	Brown	35	1
NYG	2015	Brown	35	1
NYG	2015	Brown	53	1
NYG	2015	Brown	44	1
NYG	2015	Brown	37	1
NYG	2015	Brown	38	1
NYG	2015	Brown	53	1
NYG	2015	Brown	29	1
NYG	2015	Brown	20	1
NYG	2015	Brown	35	1
NYG	2015	Brown	48	0
NYG	2015	Brown	35	1
NYG	2015	Brown	48	0
NYG	2015	Brown	27	1
NYG	2015	Brown	22	1
NYG	2015	Brown	30	1
NYG	2015	Brown	48	1
ATL	2015	Bryant	41	1
ATL	2015	Bryant	39	1
ATL	2015	Bryant	44	1
ATL	2015	Bryant	47	1
ATL	2015	Bryant	42	1
ATL	2015	Bryant	32	1
ATL	2015	Bryant	42	1
ATL	2015	Bryant	38	0
ATL	2015	Bryant	48	0
ATL	2015	Bryant	28	1
ATL	2015	Bryant	27	1
ATL	2015	Bryant	47	0
ATL	2015	Bryant	21	1
ATL	2015	Bryant	24	1
ATL	2015	Bryant	44	1
ATL	2015	Bryant	36	1
ATL	2015	Bryant	19	1
ATL	2015	Bryant	46	0
HOU	2015	Bullock	34	1
HOU	2015	Bullock	47	1
HOU	2015	Bullock	43	1
HOU	2015	Bullock	43	0
HOU	2015	Bullock	39	1
HOU	2015	Bullock	19	1
NYJ	2015	Bullock	29	1
NYJ	2015	Bullock	40	1
NYJ	2015	Bullock	41	1
NYJ	2015	Bullock	24	1
NYJ	2015	Bullock	24	1
NYJ	2015	Bullock	31	1
NYJ	2015	Bullock	53	0
NYJ	2015	Bullock	47	1
NYJ	2015	Bullock	27	1
NYJ	2015	Bullock	42	1
NYJ	2015	Bullock	36	1
NYJ	2015	Bullock	45	0
NYJ	2015	Bullock	40	1
NYJ	2015	Bullock	30	1
NYJ	2015	Bullock	49	1
NYJ	2015	Bullock	40	0
NYJ	2015	Bullock	39	1
BUF	2015	Carpenter	41	1
BUF	2015	Carpenter	45	1
BUF	2015	Carpenter	26	1
BUF	2015	Carpenter	51	1
BUF	2015	Carpenter	54	0
BUF	2015	Carpenter	51	1
BUF	2015	Carpenter	30	0
BUF	2015	Carpenter	31	1
BUF	2015	Carpenter	38	1
BUF	2015	Carpenter	26	1
BUF	2015	Carpenter	43	1
BUF	2015	Carpenter	47	1
BUF	2015	Carpenter	41	1
BUF	2015	Carpenter	29	1
BUF	2015	Carpenter	52	1
BUF	2015	Carpenter	48	0
BUF	2015	Carpenter	33	1
BUF	2015	Carpenter	27	1
BUF	2015	Carpenter	50	0
BUF	2015	Carpenter	36	1
BUF	2015	Carpenter	38	1
BUF	2015	Carpenter	40	1
BUF	2015	Carpenter	32	1
BUF	2015	Carpenter	32	1
BUF	2015	Carpenter	20	1
BUF	2015	Carpenter	37	1
BUF	2015	Carpenter	42	1
ARI	2015	Catanzaro	43	1
ARI	2015	Catanzaro	22	1
ARI	2015	Catanzaro	21	1
ARI	2015	Catanzaro	27	1
ARI	2015	Catanzaro	42	1
ARI	2015	Catanzaro	38	1
ARI	2015	Catanzaro	29	1
ARI	2015	Catanzaro	47	0
ARI	2015	Catanzaro	31	1
ARI	2015	Catanzaro	39	1
ARI	2015	Catanzaro	55	0
ARI	2015	Catanzaro	21	1
ARI	2015	Catanzaro	21	1
ARI	2015	Catanzaro	37	1
ARI	2015	Catanzaro	35	1
ARI	2015	Catanzaro	33	1
ARI	2015	Catanzaro	43	1
ARI	2015	Catanzaro	43	1
ARI	2015	Catanzaro	24	1
ARI	2015	Catanzaro	32	1
ARI	2015	Catanzaro	26	1
ARI	2015	Catanzaro	41	1
ARI	2015	Catanzaro	33	1
ARI	2015	Catanzaro	29	1
ARI	2015	Catanzaro	27	1
ARI	2015	Catanzaro	23	1
ARI	2015	Catanzaro	47	1
ARI	2015	Catanzaro	28	1
ARI	2015	Catanzaro	38	1
ARI	2015	Catanzaro	19	1
ARI	2015	Catanzaro	51	0
ARI	2015	Catanzaro	28	1
ARI	2015	Catanzaro	36	1
CLE	2015	Coons	26	1
CLE	2015	Coons	24	1
CLE	2015	Coons	41	1
CLE	2015	Coons	36	1
CLE	2015	Coons	28	1
CLE	2015	Coons	33	1
CLE	2015	Coons	40	1
CLE	2015	Coons	43	1
CLE	2015	Coons	43	1
CLE	2015	Coons	37	1
CLE	2015	Coons	32	1
CLE	2015	Coons	26	1
CLE	2015	Coons	25	1
CLE	2015	Coons	44	1
CLE	2015	Coons	27	1
CLE	2015	Coons	23	1
CLE	2015	Coons	31	1
CLE	2015	Coons	21	1
CLE	2015	Coons	51	0
CLE	2015	Coons	47	1
CLE	2015	Coons	47	0
CLE	2015	Coons	42	0
CLE	2015	Coons	26	1
CLE	2015	Coons	34	1
CLE	2015	Coons	37	1
CLE	2015	Coons	45	1
CLE	2015	Coons	51	0
CLE	2015	Coons	36	1
CLE	2015	Coons	29	1
CLE	2015	Coons	39	1
CLE	2015	Coons	33	1
CLE	2015	Coons	29	1
GB	2015	Crosby	37	1
GB	2015	Crosby	54	1
GB	2015	Crosby	18	1
GB	2015	Crosby	44	1
GB	2015	Crosby	21	1
GB	2015	Crosby	44	1
GB	2015	Crosby	44	0
GB	2015	Crosby	31	1
GB	2015	Crosby	35	1
GB	2015	Crosby	23	1
GB	2015	Crosby	28	1
GB	2015	Crosby	56	1
GB	2015	Crosby	44	1
GB	2015	Crosby	52	0
GB	2015	Crosby	42	1
GB	2015	Crosby	47	1
GB	2015	Crosby	40	1
GB	2015	Crosby	42	1
GB	2015	Crosby	52	1
GB	2015	Crosby	22	1
GB	2015	Crosby	50	1
GB	2015	Crosby	41	0
GB	2015	Crosby	24	1
GB	2015	Crosby	21	1
GB	2015	Crosby	33	1
GB	2015	Crosby	49	0
GB	2015	Crosby	28	1
GB	2015	Crosby	43	1
GB	2015	Crosby	43	1
GB	2015	Crosby	29	1
GB	2015	Crosby	28	1
GB	2015	Crosby	34	1
SF	2015	Dawson	28	0
SF	2015	Dawson	30	1
SF	2015	Dawson	25	1
SF	2015	Dawson	47	1
SF	2015	Dawson	33	1
SF	2015	Dawson	43	1
SF	2015	Dawson	22	1
SF	2015	Dawson	53	1
SF	2015	Dawson	31	1
SF	2015	Dawson	26	1
SF	2015	Dawson	42	1
SF	2015	Dawson	35	1
SF	2015	Dawson	54	1
SF	2015	Dawson	26	1
SF	2015	Dawson	44	1
SF	2015	Dawson	27	1
SF	2015	Dawson	25	1
SF	2015	Dawson	53	1
SF	2015	Dawson	33	1
SF	2015	Dawson	44	1
SF	2015	Dawson	41	0
SF	2015	Dawson	45	0
SF	2015	Dawson	40	1
SF	2015	Dawson	26	1
SF	2015	Dawson	28	1
SF	2015	Dawson	38	1
SF	2015	Dawson	23	1
NYJ	2015	Folk	34	1
NYJ	2015	Folk	35	1
NYJ	2015	Folk	48	0
NYJ	2015	Folk	46	1
NYJ	2015	Folk	53	1
NYJ	2015	Folk	22	1
NYJ	2015	Folk	48	1
NYJ	2015	Folk	40	0
NYJ	2015	Folk	35	1
NYJ	2015	Folk	39	1
NYJ	2015	Folk	49	0
NYJ	2015	Folk	20	1
NYJ	2015	Folk	30	1
NYJ	2015	Folk	55	1
NYJ	2015	Folk	40	1
NYJ	2015	Folk	38	1
WAS	2015	Forbath	45	1
WAS	2015	Forbath	46	0
NO	2015	Forbath	50	1
NO	2015	Forbath	46	0
NO	2015	Forbath	30	1
NO	2015	Forbath	57	1
NO	2015	Forbath	38	0
NO	2015	Forbath	23	1
NO	2015	Forbath	45	1
NO	2015	Forbath	22	1
NO	2015	Forbath	37	1
NO	2015	Forbath	52	0
NO	2015	Forbath	28	0
NO	2015	Forbath	41	1
NO	2015	Forbath	30	1
MIA	2015	Franks	22	1
MIA	2015	Franks	48	1
MIA	2015	Franks	41	1
MIA	2015	Franks	42	0
MIA	2015	Franks	30	1
MIA	2015	Franks	53	1
MIA	2015	Franks	63	0
MIA	2015	Franks	48	1
MIA	2015	Franks	42	1
MIA	2015	Franks	22	1
MIA	2015	Franks	36	1
MIA	2015	Franks	33	1
MIA	2015	Franks	20	1
MIA	2015	Franks	38	1
MIA	2015	Franks	46	0
MIA	2015	Franks	19	1
CAR	2015	Gano	43	1
CAR	2015	Gano	53	0
CAR	2015	Gano	47	1
CAR	2015	Gano	43	0
CAR	2015	Gano	28	1
CAR	2015	Gano	53	0
CAR	2015	Gano	20	1
CAR	2015	Gano	47	1
CAR	2015	Gano	24	1
CAR	2015	Gano	27	1
CAR	2015	Gano	27	1
CAR	2015	Gano	35	1
CAR	2015	Gano	29	1
CAR	2015	Gano	39	1
CAR	2015	Gano	42	1
CAR	2015	Gano	52	1
CAR	2015	Gano	20	1
CAR	2015	Gano	49	1
CAR	2015	Gano	43	0
CAR	2015	Gano	22	1
CAR	2015	Gano	48	1
CAR	2015	Gano	19	1
CAR	2015	Gano	42	1
CAR	2015	Gano	48	1
CAR	2015	Gano	25	1
CAR	2015	Gano	49	1
CAR	2015	Gano	43	1
CAR	2015	Gano	25	1
CAR	2015	Gano	50	1
CAR	2015	Gano	43	0
CAR	2015	Gano	38	1
CAR	2015	Gano	34	0
CAR	2015	Gano	43	1
CAR	2015	Gano	33	1
CAR	2015	Gano	47	1
CAR	2015	Gano	49	1
CAR	2015	Gano	48	1
CAR	2015	Gano	45	1
CAR	2015	Gano	21	1
CAR	2015	Gano	44	0
CAR	2015	Gano	39	1
NE	2015	Gostkowski	46	1
NE	2015	Gostkowski	21	1
NE	2015	Gostkowski	50	1
NE	2015	Gostkowski	25	1
NE	2015	Gostkowski	46	1
NE	2015	Gostkowski	20	1
NE	2015	Gostkowski	46	1
NE	2015	Gostkowski	49	1
NE	2015	Gostkowski	57	1
NE	2015	Gostkowski	34	1
NE	2015	Gostkowski	40	1
NE	2015	Gostkowski	35	1
NE	2015	Gostkowski	38	1
NE	2015	Gostkowski	46	1
NE	2015	Gostkowski	24	1
NE	2015	Gostkowski	52	1
NE	2015	Gostkowski	36	1
NE	2015	Gostkowski	21	1
NE	2015	Gostkowski	21	1
NE	2015	Gostkowski	31	1
NE	2015	Gostkowski	54	1
NE	2015	Gostkowski	35	1
NE	2015	Gostkowski	54	0
NE	2015	Gostkowski	35	1
NE	2015	Gostkowski	47	1
NE	2015	Gostkowski	43	1
NE	2015	Gostkowski	49	1
NE	2015	Gostkowski	43	1
NE	2015	Gostkowski	48	0
NE	2015	Gostkowski	38	1
NE	2015	Gostkowski	42	1
NE	2015	Gostkowski	32	1
NE	2015	Gostkowski	35	1
NE	2015	Gostkowski	44	1
NE	2015	Gostkowski	34	1
NE	2015	Gostkowski	46	0
NE	2015	Gostkowski	40	1
NE	2015	Gostkowski	32	1
NE	2015	Gostkowski	46	1
NE	2015	Gostkowski	38	1
CHI	2015	Gould	28	1
CHI	2015	Gould	50	1
CHI	2015	Gould	44	1
CHI	2015	Gould	40	1
CHI	2015	Gould	23	1
CHI	2015	Gould	51	1
CHI	2015	Gould	19	1
CHI	2015	Gould	54	1
CHI	2015	Gould	49	1
CHI	2015	Gould	44	1
CHI	2015	Gould	30	1
CHI	2015	Gould	27	1
CHI	2015	Gould	23	1
CHI	2015	Gould	38	1
CHI	2015	Gould	29	1
CHI	2015	Gould	55	1
CHI	2015	Gould	33	1
CHI	2015	Gould	51	0
CHI	2015	Gould	47	0
CHI	2015	Gould	34	0
CHI	2015	Gould	35	1
CHI	2015	Gould	37	1
CHI	2015	Gould	36	1
CHI	2015	Gould	46	1
CHI	2015	Gould	37	1
CHI	2015	Gould	37	1
CHI	2015	Gould	21	1
CHI	2015	Gould	40	1
CHI	2015	Gould	51	1
CHI	2015	Gould	40	0
CHI	2015	Gould	36	0
CHI	2015	Gould	50	0
CHI	2015	Gould	51	1
CHI	2015	Gould	26	1
CHI	2015	Gould	27	1
CHI	2015	Gould	50	1
CHI	2015	Gould	39	1
CHI	2015	Gould	49	1
CHI	2015	Gould	34	1
ATL	2015	Graham	31	1
ATL	2015	Graham	28	1
ATL	2015	Graham	47	1
ATL	2015	Graham	52	1
ATL	2015	Graham	29	1
ATL	2015	Graham	34	1
ATL	2015	Graham	33	1
ATL	2015	Graham	46	1
ATL	2015	Graham	43	0
ATL	2015	Graham	37	1
ATL	2015	Graham	54	1
ATL	2015	Graham	51	1
ATL	2015	Graham	45	0
SEA	2015	Hauschka	25	1
SEA	2015	Hauschka	27	1
SEA	2015	Hauschka	35	1
SEA	2015	Hauschka	54	1
SEA	2015	Hauschka	31	1
SEA	2015	Hauschka	21	1
SEA	2015	Hauschka	45	1
SEA	2015	Hauschka	48	1
SEA	2015	Hauschka	51	1
SEA	2015	Hauschka	52	1
SEA	2015	Hauschka	24	1
SEA	2015	Hauschka	30	1
SEA	2015	Hauschka	50	1
SEA	2015	Hauschka	43	1
SEA	2015	Hauschka	49	1
SEA	2015	Hauschka	46	1
SEA	2015	Hauschka	26	1
SEA	2015	Hauschka	47	0
SEA	2015	Hauschka	24	1
SEA	2015	Hauschka	31	1
SEA	2015	Hauschka	46	1
SEA	2015	Hauschka	33	1
SEA	2015	Hauschka	23	1
SEA	2015	Hauschka	49	1
SEA	2015	Hauschka	27	1
SEA	2015	Hauschka	30	1
SEA	2015	Hauschka	26	1
SEA	2015	Hauschka	52	1
SEA	2015	Hauschka	40	0
SEA	2015	Hauschka	33	1
SEA	2015	Hauschka	52	1
SEA	2015	Hauschka	46	1
SEA	2015	Hauschka	55	0
SEA	2015	Hauschka	36	1
NO	2015	Hocker	37	1
NO	2015	Hocker	23	1
NO	2015	Hocker	45	1
NO	2015	Hocker	33	1
NO	2015	Hocker	42	0
NO	2015	Hocker	31	1
NO	2015	Hocker	51	1
NO	2015	Hocker	29	1
NO	2015	Hocker	30	0
NO	2015	Hocker	21	1
NO	2015	Hocker	51	0
NO	2015	Hocker	31	1
NO	2015	Hocker	48	0
STL	2015	Hocker	35	1
WAS	2015	Hopkins	46	1
WAS	2015	Hopkins	44	1
WAS	2015	Hopkins	37	1
WAS	2015	Hopkins	20	1
WAS	2015	Hopkins	38	1
WAS	2015	Hopkins	33	1
WAS	2015	Hopkins	53	0
WAS	2015	Hopkins	28	1
WAS	2015	Hopkins	52	1
WAS	2015	Hopkins	54	1
WAS	2015	Hopkins	30	1
WAS	2015	Hopkins	35	1
WAS	2015	Hopkins	23	1
WAS	2015	Hopkins	35	1
WAS	2015	Hopkins	23	1
WAS	2015	Hopkins	40	1
WAS	2015	Hopkins	22	1
WAS	2015	Hopkins	51	0
WAS	2015	Hopkins	41	1
WAS	2015	Hopkins	33	1
WAS	2015	Hopkins	45	1
WAS	2015	Hopkins	36	1
WAS	2015	Hopkins	46	1
WAS	2015	Hopkins	43	0
WAS	2015	Hopkins	47	1
WAS	2015	Hopkins	28	1
WAS	2015	Hopkins	27	1
WAS	2015	Hopkins	33	1
WAS	2015	Hopkins	25	1
OAK	2015	Janikowski	23	1
OAK	2015	Janikowski	46	1
OAK	2015	Janikowski	48	1
OAK	2015	Janikowski	23	1
OAK	2015	Janikowski	35	1
OAK	2015	Janikowski	29	1
OAK	2015	Janikowski	41	1
OAK	2015	Janikowski	38	0
OAK	2015	Janikowski	40	0
OAK	2015	Janikowski	50	1
OAK	2015	Janikowski	29	1
OAK	2015	Janikowski	32	1
OAK	2015	Janikowski	31	1
OAK	2015	Janikowski	52	0
OAK	2015	Janikowski	52	1
OAK	2015	Janikowski	47	1
OAK	2015	Janikowski	48	1
OAK	2015	Janikowski	56	1
OAK	2015	Janikowski	24	1
OAK	2015	Janikowski	49	0
OAK	2015	Janikowski	43	0
OAK	2015	Janikowski	23	1
OAK	2015	Janikowski	30	1
OAK	2015	Janikowski	50	1
OAK	2015	Janikowski	31	1
OAK	2015	Janikowski	29	1
SD	2015	Lambo	32	1
SD	2015	Lambo	25	1
SD	2015	Lambo	40	1
SD	2015	Lambo	32	1
SD	2015	Lambo	47	0
SD	2015	Lambo	46	1
SD	2015	Lambo	45	1
SD	2015	Lambo	34	1
SD	2015	Lambo	60	0
SD	2015	Lambo	40	1
SD	2015	Lambo	54	1
SD	2015	Lambo	36	1
SD	2015	Lambo	32	1
SD	2015	Lambo	40	1
SD	2015	Lambo	44	1
SD	2015	Lambo	42	1
SD	2015	Lambo	49	1
SD	2015	Lambo	31	1
SD	2015	Lambo	22	1
SD	2015	Lambo	52	1
SD	2015	Lambo	28	1
SD	2015	Lambo	48	0
SD	2015	Lambo	51	1
SD	2015	Lambo	42	0
SD	2015	Lambo	30	1
SD	2015	Lambo	28	1
SD	2015	Lambo	48	0
SD	2015	Lambo	47	1
SD	2015	Lambo	48	0
SD	2015	Lambo	45	1
SD	2015	Lambo	50	1
SD	2015	Lambo	42	1
DEN	2015	McManus	57	1
DEN	2015	McManus	56	1
DEN	2015	McManus	43	1
DEN	2015	McManus	33	1
DEN	2015	McManus	54	1
DEN	2015	McManus	48	1
DEN	2015	McManus	33	1
DEN	2015	McManus	47	1
DEN	2015	McManus	39	1
DEN	2015	McManus	25	1
DEN	2015	McManus	20	1
DEN	2015	McManus	52	1
DEN	2015	McManus	29	1
DEN	2015	McManus	51	0
DEN	2015	McManus	25	1
DEN	2015	McManus	39	1
DEN	2015	McManus	34	1
DEN	2015	McManus	50	1
DEN	2015	McManus	24	1
DEN	2015	McManus	29	1
DEN	2015	McManus	24	1
DEN	2015	McManus	47	0
DEN	2015	McManus	21	1
DEN	2015	McManus	23	1
DEN	2015	McManus	52	0
DEN	2015	McManus	41	1
DEN	2015	McManus	35	1
DEN	2015	McManus	29	1
DEN	2015	McManus	20	1
DEN	2015	McManus	49	0
DEN	2015	McManus	23	1
DEN	2015	McManus	45	0
DEN	2015	McManus	37	1
DEN	2015	McManus	48	1
DEN	2015	McManus	35	1
DEN	2015	McManus	28	1
DEN	2015	McManus	41	1
DEN	2015	McManus	51	1
DEN	2015	McManus	41	1
